"rt","f","type"
740.918025970459,5,"msms"
741.118011474609,1,"ms"
741.173973083496,2,"msms"
741.229019165039,3,"msms"
741.284008026123,4,"msms"
741.338996887207,5,"msms"
741.540012359619,1,"ms"
741.595001220703,2,"msms"
741.649990081787,3,"msms"
741.704978942871,4,"msms"
741.760997772217,5,"msms"
741.960983276367,1,"ms"
742.015972137451,2,"msms"
742.071990966797,3,"msms"
742.126979827881,4,"msms"
742.182998657227,5,"msms"
742.382984161377,1,"ms"
742.437973022461,2,"msms"
742.493019104004,3,"msms"
742.548980712891,4,"msms"
742.604026794434,5,"msms"
742.804985046387,1,"ms"
742.859973907471,2,"msms"
742.915019989014,3,"msms"
742.970008850098,4,"msms"
743.026027679443,5,"msms"
743.226013183594,1,"ms"
743.281002044678,2,"msms"
743.337020874023,3,"msms"
743.39298248291,4,"msms"
743.448028564453,5,"msms"
743.648986816406,1,"ms"
743.70397567749,2,"msms"
743.759021759033,3,"msms"
743.81498336792,4,"msms"
743.869972229004,5,"msms"
744.070987701416,1,"ms"
744.1259765625,2,"msms"
744.181022644043,3,"msms"
744.236011505127,4,"msms"
744.291000366211,5,"msms"
744.492015838623,1,"ms"
744.547004699707,2,"msms"
744.601993560791,3,"msms"
744.658012390137,4,"msms"
744.713001251221,5,"msms"
744.912986755371,1,"ms"
744.969005584717,2,"msms"
745.023994445801,3,"msms"
745.078983306885,4,"msms"
745.133972167969,5,"msms"
745.334987640381,1,"ms"
745.389976501465,2,"msms"
745.445022583008,3,"msms"
745.500011444092,4,"msms"
745.555973052979,5,"msms"
745.756015777588,1,"ms"
745.811977386475,2,"msms"
745.86799621582,3,"msms"
745.922985076904,4,"msms"
745.977973937988,5,"msms"
746.1789894104,1,"ms"
746.233978271484,2,"msms"
746.289024353027,3,"msms"
746.344013214111,4,"msms"
746.399974822998,5,"msms"
746.600017547607,1,"ms"
746.655006408691,2,"msms"
746.709995269775,3,"msms"
746.766014099121,4,"msms"
746.821002960205,5,"msms"
747.022018432617,1,"ms"
747.077007293701,2,"msms"
747.131996154785,3,"msms"
747.188014984131,4,"msms"
747.243003845215,5,"msms"
747.442989349365,1,"ms"
747.499008178711,2,"msms"
747.553997039795,3,"msms"
747.608985900879,4,"msms"
747.663974761963,5,"msms"
747.864990234375,1,"ms"
747.919979095459,2,"msms"
747.975025177002,3,"msms"
748.030986785889,4,"msms"
748.085975646973,5,"msms"
748.286991119385,1,"ms"
748.341979980469,2,"msms"
748.397026062012,3,"msms"
748.452014923096,4,"msms"
748.507976531982,5,"msms"
748.708019256592,1,"ms"
748.763980865479,2,"msms"
748.819026947021,3,"msms"
748.874988555908,4,"msms"
748.929977416992,5,"msms"
749.130020141602,1,"ms"
749.185981750488,2,"msms"
749.241027832031,3,"msms"
749.296016693115,4,"msms"
749.351978302002,5,"msms"
749.552021026611,1,"ms"
749.607009887695,2,"msms"
749.661998748779,3,"msms"
749.718017578125,4,"msms"
749.773006439209,5,"msms"
749.974021911621,1,"ms"
750.029010772705,2,"msms"
750.083999633789,3,"msms"
750.140018463135,4,"msms"
750.195007324219,5,"msms"
750.394992828369,1,"ms"
750.451011657715,2,"msms"
750.506000518799,3,"msms"
750.560989379883,4,"msms"
750.617008209229,5,"msms"
750.816993713379,1,"ms"
750.871982574463,2,"msms"
750.926971435547,3,"msms"
750.982990264893,4,"msms"
751.037979125977,5,"msms"
751.238021850586,1,"ms"
751.29301071167,2,"msms"
751.348972320557,3,"msms"
751.4040184021,4,"msms"
751.459980010986,5,"msms"
751.660022735596,1,"ms"
751.71501159668,2,"msms"
751.770000457764,3,"msms"
751.826019287109,4,"msms"
751.881008148193,5,"msms"
752.082023620605,1,"ms"
752.137012481689,2,"msms"
752.194976806641,3,"msms"
752.250022888184,4,"msms"
752.30598449707,5,"msms"
752.50602722168,1,"ms"
752.561016082764,2,"msms"
752.618007659912,3,"msms"
752.672996520996,4,"msms"
752.729015350342,5,"msms"
752.929000854492,1,"ms"
752.983989715576,2,"msms"
753.040008544922,3,"msms"
753.094997406006,4,"msms"
753.151016235352,5,"msms"
753.351001739502,1,"ms"
753.405990600586,2,"msms"
753.46097946167,3,"msms"
753.516998291016,4,"msms"
753.5719871521,5,"msms"
753.77197265625,1,"ms"
753.827018737793,2,"msms"
753.88298034668,3,"msms"
753.938026428223,4,"msms"
753.993015289307,5,"msms"
754.19397354126,1,"ms"
754.249019622803,2,"msms"
754.304008483887,3,"msms"
754.360027313232,4,"msms"
754.415016174316,5,"msms"
754.615001678467,1,"ms"
754.671020507812,2,"msms"
754.726009368896,3,"msms"
754.78099822998,4,"msms"
754.835987091064,5,"msms"
755.037002563477,1,"ms"
755.091991424561,2,"msms"
755.146980285645,3,"msms"
755.20299911499,4,"msms"
755.257987976074,5,"msms"
755.459003448486,1,"ms"
755.51399230957,2,"msms"
755.568981170654,3,"msms"
755.624027252197,4,"msms"
755.679988861084,5,"msms"
755.879974365234,1,"ms"
755.93599319458,2,"msms"
755.990982055664,3,"msms"
756.046028137207,4,"msms"
756.101989746094,5,"msms"
756.301975250244,1,"ms"
756.35799407959,2,"msms"
756.412982940674,3,"msms"
756.467971801758,4,"msms"
756.523017883301,5,"msms"
756.723976135254,1,"ms"
756.779022216797,2,"msms"
756.834011077881,3,"msms"
756.888999938965,4,"msms"
756.945018768311,5,"msms"
757.145004272461,1,"ms"
757.201023101807,2,"msms"
757.256011962891,3,"msms"
757.311973571777,4,"msms"
757.36701965332,5,"msms"
757.567005157471,1,"ms"
757.623023986816,2,"msms"
757.6780128479,3,"msms"
757.733001708984,4,"msms"
757.78902053833,5,"msms"
757.98900604248,1,"ms"
758.043994903564,2,"msms"
758.098983764648,3,"msms"
758.155002593994,4,"msms"
758.209991455078,5,"msms"
758.41100692749,1,"ms"
758.465995788574,2,"msms"
758.52201461792,3,"msms"
758.577003479004,4,"msms"
758.631992340088,5,"msms"
758.8330078125,1,"ms"
758.887996673584,2,"msms"
758.942985534668,3,"msms"
758.999004364014,4,"msms"
759.055023193359,5,"msms"
759.25500869751,1,"ms"
759.309997558594,2,"msms"
759.366016387939,3,"msms"
759.421977996826,4,"msms"
759.477024078369,5,"msms"
759.677982330322,1,"ms"
759.733028411865,2,"msms"
759.788017272949,3,"msms"
759.843978881836,4,"msms"
759.899024963379,5,"msms"
760.099983215332,1,"ms"
760.154972076416,2,"msms"
760.210018157959,3,"msms"
760.265979766846,4,"msms"
760.321025848389,5,"msms"
760.521011352539,1,"ms"
760.576000213623,2,"msms"
760.630989074707,3,"msms"
760.687007904053,4,"msms"
760.741996765137,5,"msms"
760.943012237549,1,"ms"
760.998001098633,2,"msms"
761.052989959717,3,"msms"
761.107978820801,4,"msms"
761.163997650146,5,"msms"
761.363983154297,6,"lm"
761.564025878906,1,"ms"
761.619987487793,2,"msms"
761.674976348877,3,"msms"
761.73002243042,4,"msms"
761.785984039307,5,"msms"
761.986026763916,1,"ms"
762.041015625,2,"msms"
762.096977233887,3,"msms"
762.15202331543,4,"msms"
762.207012176514,5,"msms"
762.408027648926,1,"ms"
762.46301651001,2,"msms"
762.518005371094,3,"msms"
762.572994232178,4,"msms"
762.629013061523,5,"msms"
762.828998565674,1,"ms"
762.883987426758,2,"msms"
762.938976287842,3,"msms"
762.994995117188,4,"msms"
763.049983978271,5,"msms"
763.250026702881,1,"ms"
763.305988311768,2,"msms"
763.360977172852,3,"msms"
763.416023254395,4,"msms"
763.471012115479,5,"msms"
763.672027587891,1,"ms"
763.727016448975,2,"msms"
763.782005310059,3,"msms"
763.838024139404,4,"msms"
763.893013000488,5,"msms"
764.0940284729,1,"ms"
764.149017333984,2,"msms"
764.204006195068,3,"msms"
764.258995056152,4,"msms"
764.315013885498,5,"msms"
764.514999389648,1,"ms"
764.569988250732,2,"msms"
764.626007080078,3,"msms"
764.680995941162,4,"msms"
764.735984802246,5,"msms"
764.936027526855,1,"ms"
764.991989135742,2,"msms"
765.052013397217,3,"msms"
765.107975006104,4,"msms"
765.163021087646,5,"msms"
765.363006591797,1,"ms"
765.419025421143,2,"msms"
765.474014282227,3,"msms"
765.529003143311,4,"msms"
765.583992004395,5,"msms"
765.785007476807,1,"ms"
765.839996337891,2,"msms"
765.896015167236,3,"msms"
765.957012176514,4,"msms"
766.0129737854,5,"msms"
766.21301651001,1,"ms"
766.268005371094,2,"msms"
766.322994232178,3,"msms"
766.379013061523,4,"msms"
766.434001922607,5,"msms"
766.633987426758,1,"ms"
766.690006256104,2,"msms"
766.744995117188,3,"msms"
766.801013946533,4,"msms"
766.856002807617,5,"msms"
767.055988311768,1,"ms"
767.112007141113,2,"msms"
767.166996002197,3,"msms"
767.221984863281,4,"msms"
767.278003692627,5,"msms"
767.477989196777,1,"ms"
767.532978057861,2,"msms"
767.588024139404,3,"msms"
767.643985748291,4,"msms"
767.698974609375,5,"msms"
767.899017333984,1,"ms"
767.954978942871,2,"msms"
768.010025024414,3,"msms"
768.065986633301,4,"msms"
768.120975494385,5,"msms"
768.321990966797,1,"ms"
768.376979827881,2,"msms"
768.432025909424,3,"msms"
768.487014770508,4,"msms"
768.542976379395,5,"msms"
768.743019104004,1,"ms"
768.798007965088,2,"msms"
768.857002258301,3,"msms"
768.911991119385,4,"msms"
768.96800994873,5,"msms"
769.167995452881,1,"ms"
769.222984313965,2,"msms"
769.279003143311,3,"msms"
769.333992004395,4,"msms"
769.388980865479,5,"msms"
769.589023590088,1,"ms"
769.644985198975,2,"msms"
769.699974060059,3,"msms"
769.755020141602,4,"msms"
769.810981750488,5,"msms"
770.0119972229,1,"ms"
770.066986083984,2,"msms"
770.121974945068,3,"msms"
770.177993774414,4,"msms"
770.232982635498,5,"msms"
770.433025360107,1,"ms"
770.488986968994,2,"msms"
770.543975830078,3,"msms"
770.599021911621,4,"msms"
770.654010772705,5,"msms"
770.855026245117,1,"ms"
770.910015106201,2,"msms"
770.965003967285,3,"msms"
771.021022796631,4,"msms"
771.076011657715,5,"msms"
771.275997161865,1,"ms"
771.332015991211,2,"msms"
771.387004852295,3,"msms"
771.441993713379,4,"msms"
771.496982574463,5,"msms"
771.697998046875,1,"ms"
771.752986907959,2,"msms"
771.807975769043,3,"msms"
771.863021850586,4,"msms"
771.918983459473,5,"msms"
772.119026184082,1,"ms"
772.174987792969,2,"msms"
772.229976654053,3,"msms"
772.285022735596,4,"msms"
772.34001159668,5,"msms"
772.53999710083,1,"ms"
772.596015930176,2,"msms"
772.653007507324,3,"msms"
772.707996368408,4,"msms"
772.764015197754,5,"msms"
772.964000701904,1,"ms"
773.018989562988,2,"msms"
773.075008392334,3,"msms"
773.129997253418,4,"msms"
773.186016082764,5,"msms"
773.386001586914,1,"ms"
773.44202041626,2,"msms"
773.497009277344,3,"msms"
773.551998138428,4,"msms"
773.606986999512,5,"msms"
773.808002471924,1,"ms"
773.862991333008,2,"msms"
773.917980194092,3,"msms"
773.973999023438,4,"msms"
774.028987884521,5,"msms"
774.228973388672,1,"ms"
774.284992218018,2,"msms"
774.339981079102,3,"msms"
774.395027160645,4,"msms"
774.450988769531,5,"msms"
774.650974273682,1,"ms"
774.706020355225,2,"msms"
774.761981964111,3,"msms"
774.817028045654,4,"msms"
774.872016906738,5,"msms"
775.072975158691,1,"ms"
775.128021240234,2,"msms"
775.183010101318,3,"msms"
775.237998962402,4,"msms"
775.292987823486,5,"msms"
775.494003295898,1,"ms"
775.548992156982,2,"msms"
775.603981018066,3,"msms"
775.659999847412,4,"msms"
775.714988708496,5,"msms"
775.914974212646,1,"ms"
775.974025726318,2,"msms"
776.029014587402,3,"msms"
776.084003448486,4,"msms"
776.140022277832,5,"msms"
776.340007781982,1,"ms"
776.394996643066,2,"msms"
776.44998550415,3,"msms"
776.506004333496,4,"msms"
776.56099319458,5,"msms"
776.762008666992,1,"ms"
776.816997528076,2,"msms"
776.873989105225,3,"msms"
776.928977966309,4,"msms"
776.984996795654,5,"msms"
777.184982299805,1,"ms"
777.240028381348,2,"msms"
777.295017242432,3,"msms"
777.350978851318,4,"msms"
777.406024932861,5,"msms"
777.606010437012,1,"ms"
777.661972045898,2,"msms"
777.717018127441,3,"msms"
777.772006988525,4,"msms"
777.826995849609,5,"msms"
778.028011322021,1,"ms"
778.083000183105,2,"msms"
778.137989044189,3,"msms"
778.194007873535,4,"msms"
778.248996734619,5,"msms"
778.450012207031,1,"ms"
778.505001068115,2,"msms"
778.561019897461,3,"msms"
778.616008758545,4,"msms"
778.670997619629,5,"msms"
778.870983123779,1,"ms"
778.927001953125,2,"msms"
778.983993530273,3,"msms"
779.038982391357,4,"msms"
779.0940284729,5,"msms"
779.294986724854,1,"ms"
779.349975585938,2,"msms"
779.405994415283,3,"msms"
779.460983276367,4,"msms"
779.517002105713,5,"msms"
779.716987609863,1,"ms"
779.771976470947,2,"msms"
779.82702255249,3,"msms"
779.882984161377,4,"msms"
779.937973022461,5,"msms"
780.138988494873,1,"ms"
780.193977355957,2,"msms"
780.2490234375,3,"msms"
780.304985046387,4,"msms"
780.359973907471,5,"msms"
780.56001663208,1,"ms"
780.615978240967,2,"msms"
780.67102432251,3,"msms"
780.726013183594,4,"msms"
780.78197479248,5,"msms"
780.98201751709,1,"ms"
781.037979125977,2,"msms"
781.09302520752,3,"msms"
781.148014068604,4,"msms"
781.203002929688,5,"msms"
781.4040184021,1,"ms"
781.459007263184,2,"msms"
781.513996124268,3,"msms"
781.568984985352,4,"msms"
781.625003814697,5,"msms"
781.824989318848,1,"ms"
781.881008148193,2,"msms"
781.935997009277,3,"msms"
781.990985870361,4,"msms"
782.045974731445,5,"msms"
782.246990203857,1,"ms"
782.301979064941,2,"msms"
782.357025146484,3,"msms"
782.412014007568,4,"msms"
782.467975616455,5,"msms"
782.668018341064,1,"ms"
782.723979949951,2,"msms"
782.779026031494,3,"msms"
782.834014892578,4,"msms"
782.889003753662,5,"msms"
783.090019226074,6,"lm"
783.290004730225,1,"ms"
783.344993591309,2,"msms"
783.399982452393,3,"msms"
783.456001281738,4,"msms"
783.510990142822,5,"msms"
783.710975646973,1,"ms"
783.766994476318,2,"msms"
783.821983337402,3,"msms"
783.876972198486,4,"msms"
783.932991027832,5,"msms"
784.132976531982,1,"ms"
784.188022613525,2,"msms"
784.243011474609,3,"msms"
784.298973083496,4,"msms"
784.354019165039,5,"msms"
784.554004669189,1,"ms"
784.610023498535,2,"msms"
784.665012359619,3,"msms"
784.720001220703,4,"msms"
784.776020050049,5,"msms"
784.976005554199,1,"ms"
785.032024383545,2,"msms"
785.087013244629,3,"msms"
785.142002105713,4,"msms"
785.196990966797,5,"msms"
785.398006439209,1,"ms"
785.452995300293,2,"msms"
785.507984161377,3,"msms"
785.564002990723,4,"msms"
785.618991851807,5,"msms"
785.818977355957,1,"ms"
785.874996185303,2,"msms"
785.929985046387,3,"msms"
785.992012023926,4,"msms"
786.04700088501,5,"msms"
786.248016357422,1,"ms"
786.303005218506,2,"msms"
786.35799407959,3,"msms"
786.412982940674,4,"msms"
786.46900177002,5,"msms"
786.66898727417,1,"ms"
786.725006103516,2,"msms"
786.7799949646,3,"msms"
786.834983825684,4,"msms"
786.889972686768,5,"msms"
787.09098815918,1,"ms"
787.145977020264,2,"msms"
787.201023101807,3,"msms"
787.256984710693,4,"msms"
787.311973571777,5,"msms"
787.512016296387,1,"ms"
787.567977905273,2,"msms"
787.623023986816,3,"msms"
787.678985595703,4,"msms"
787.733974456787,5,"msms"
787.934017181396,1,"ms"
787.989978790283,2,"msms"
788.045024871826,3,"msms"
788.10001373291,4,"msms"
788.155002593994,5,"msms"
788.356018066406,1,"ms"
788.41100692749,2,"msms"
788.465995788574,3,"msms"
788.52201461792,4,"msms"
788.577976226807,5,"msms"
788.778018951416,1,"ms"
788.8330078125,2,"msms"
788.889026641846,3,"msms"
788.94401550293,4,"msms"
788.999004364014,5,"msms"
789.200019836426,1,"ms"
789.25500869751,2,"msms"
789.309997558594,3,"msms"
789.364986419678,4,"msms"
789.421005249023,5,"msms"
789.620990753174,1,"ms"
789.67700958252,2,"msms"
789.731998443604,3,"msms"
789.786987304688,4,"msms"
789.841976165771,5,"msms"
790.042018890381,1,"ms"
790.097980499268,2,"msms"
790.153026580811,3,"msms"
790.208015441895,4,"msms"
790.263977050781,5,"msms"
790.464019775391,1,"ms"
790.519008636475,2,"msms"
790.57502746582,3,"msms"
790.630016326904,4,"msms"
790.685005187988,5,"msms"
790.884990692139,1,"ms"
790.941009521484,2,"msms"
790.998973846436,3,"msms"
791.054019927979,4,"msms"
791.109981536865,5,"msms"
791.310024261475,1,"ms"
791.365013122559,2,"msms"
791.420974731445,3,"msms"
791.476020812988,4,"msms"
791.531009674072,5,"msms"
791.732025146484,1,"ms"
791.787014007568,2,"msms"
791.842002868652,3,"msms"
791.898021697998,4,"msms"
791.953010559082,5,"msms"
792.152996063232,1,"ms"
792.209014892578,2,"msms"
792.264003753662,3,"msms"
792.318992614746,4,"msms"
792.375011444092,5,"msms"
792.574996948242,1,"ms"
792.631015777588,2,"msms"
792.686004638672,3,"msms"
792.740993499756,4,"msms"
792.79598236084,5,"msms"
792.996997833252,1,"ms"
793.053016662598,2,"msms"
793.108005523682,3,"msms"
793.162994384766,4,"msms"
793.21798324585,5,"msms"
793.418998718262,1,"ms"
793.473987579346,2,"msms"
793.52897644043,3,"msms"
793.584995269775,4,"msms"
793.639984130859,5,"msms"
793.840026855469,1,"ms"
793.895988464355,2,"msms"
793.950977325439,3,"msms"
794.006023406982,4,"msms"
794.061985015869,5,"msms"
794.262027740479,1,"ms"
794.317016601562,2,"msms"
794.372978210449,3,"msms"
794.428024291992,4,"msms"
794.483013153076,5,"msms"
794.682998657227,1,"ms"
794.739017486572,2,"msms"
794.794006347656,3,"msms"
794.84899520874,4,"msms"
794.905014038086,5,"msms"
795.104999542236,1,"ms"
795.15998840332,2,"msms"
795.216007232666,3,"msms"
795.27099609375,4,"msms"
795.325984954834,5,"msms"
795.527000427246,1,"ms"
795.58198928833,2,"msms"
795.636978149414,3,"msms"
795.692024230957,4,"msms"
795.747985839844,5,"msms"
795.948028564453,1,"ms"
796.003017425537,2,"msms"
796.058006286621,3,"msms"
796.114025115967,4,"msms"
796.169013977051,5,"msms"
796.369972229004,1,"ms"
796.425018310547,2,"msms"
796.480979919434,3,"msms"
796.536026000977,4,"msms"
796.591014862061,5,"msms"
796.791973114014,1,"ms"
796.847019195557,2,"msms"
796.902008056641,3,"msms"
796.956996917725,4,"msms"
797.01301574707,5,"msms"
797.213001251221,1,"ms"
797.267990112305,2,"msms"
797.32400894165,3,"msms"
797.380027770996,4,"msms"
797.43501663208,5,"msms"
797.63500213623,1,"ms"
797.689990997314,2,"msms"
797.74600982666,3,"msms"
797.800998687744,4,"msms"
797.855987548828,5,"msms"
798.05700302124,1,"ms"
798.111991882324,2,"msms"
798.16801071167,3,"msms"
798.222999572754,4,"msms"
798.2790184021,5,"msms"
798.47900390625,1,"ms"
798.535022735596,2,"msms"
798.59001159668,3,"msms"
798.645000457764,4,"msms"
798.699989318848,5,"msms"
798.90100479126,1,"ms"
798.955993652344,2,"msms"
799.010982513428,3,"msms"
799.067001342773,4,"msms"
799.121990203857,5,"msms"
799.32300567627,1,"ms"
799.377994537354,2,"msms"
799.434013366699,3,"msms"
799.489002227783,4,"msms"
799.543991088867,5,"msms"
799.745006561279,1,"ms"
799.799995422363,2,"msms"
799.854984283447,3,"msms"
799.911003112793,4,"msms"
799.965991973877,5,"msms"
800.165977478027,1,"ms"
800.221996307373,2,"msms"
800.276985168457,3,"msms"
800.331974029541,4,"msms"
800.387020111084,5,"msms"
800.587978363037,1,"ms"
800.64302444458,2,"msms"
800.698013305664,3,"msms"
800.753974914551,4,"msms"
800.809020996094,5,"msms"
801.009006500244,1,"ms"
801.06502532959,2,"msms"
801.120014190674,3,"msms"
801.175003051758,4,"msms"
801.229991912842,5,"msms"
801.431007385254,1,"ms"
801.485996246338,2,"msms"
801.542015075684,3,"msms"
801.597003936768,4,"msms"
801.651992797852,5,"msms"
801.853008270264,1,"ms"
801.907997131348,2,"msms"
801.962985992432,3,"msms"
802.019004821777,4,"msms"
802.073993682861,5,"msms"
802.273979187012,1,"ms"
802.329998016357,2,"msms"
802.384986877441,3,"msms"
802.439975738525,4,"msms"
802.495021820068,5,"msms"
802.695980072021,1,"ms"
802.751026153564,2,"msms"
802.806987762451,3,"msms"
802.861976623535,4,"msms"
802.917995452881,5,"msms"
803.117980957031,1,"ms"
803.173027038574,2,"msms"
803.228988647461,3,"msms"
803.283977508545,4,"msms"
803.339023590088,5,"msms"
803.539981842041,1,"ms"
803.595027923584,2,"msms"
803.650016784668,3,"msms"
803.705005645752,4,"msms"
803.761024475098,5,"msms"
803.961009979248,1,"ms"
804.015998840332,2,"msms"
804.070987701416,3,"msms"
804.127006530762,4,"msms"
804.181995391846,5,"msms"
804.381980895996,1,"ms"
804.437999725342,2,"msms"
804.492988586426,3,"msms"
804.549007415771,4,"msms"
804.603996276855,5,"msms"
804.805011749268,6,"lm"
805.004997253418,1,"ms"
805.061016082764,2,"msms"
805.116004943848,3,"msms"
805.172023773193,4,"msms"
805.227012634277,5,"msms"
805.426998138428,1,"ms"
805.483016967773,2,"msms"
805.538005828857,3,"msms"
805.592994689941,4,"msms"
805.649013519287,5,"msms"
805.848999023438,1,"ms"
805.903987884521,2,"msms"
805.960006713867,3,"msms"
806.014995574951,4,"msms"
806.069984436035,5,"msms"
806.270999908447,1,"ms"
806.325988769531,2,"msms"
806.380977630615,3,"msms"
806.436996459961,4,"msms"
806.491985321045,5,"msms"
806.693000793457,1,"ms"
806.747989654541,2,"msms"
806.802978515625,3,"msms"
806.858997344971,4,"msms"
806.913986206055,5,"msms"
807.115001678467,1,"ms"
807.169990539551,2,"msms"
807.224979400635,3,"msms"
807.28099822998,4,"msms"
807.335987091064,5,"msms"
807.535972595215,1,"ms"
807.591991424561,2,"msms"
807.646980285645,3,"msms"
807.702026367188,4,"msms"
807.757015228271,5,"msms"
807.957973480225,1,"ms"
808.013019561768,2,"msms"
808.068981170654,3,"msms"
808.124027252197,4,"msms"
808.179016113281,5,"msms"
808.379974365234,1,"ms"
808.435020446777,2,"msms"
808.490009307861,3,"msms"
808.544998168945,4,"msms"
808.601016998291,5,"msms"
808.801002502441,1,"ms"
808.857021331787,2,"msms"
808.912010192871,3,"msms"
808.966999053955,4,"msms"
809.023017883301,5,"msms"
809.223003387451,1,"ms"
809.277992248535,2,"msms"
809.332981109619,3,"msms"
809.388999938965,4,"msms"
809.443988800049,5,"msms"
809.643974304199,1,"ms"
809.699020385742,2,"msms"
809.754981994629,3,"msms"
809.810028076172,4,"msms"
809.865016937256,5,"msms"
810.065975189209,1,"ms"
810.121021270752,2,"msms"
810.176010131836,3,"msms"
810.23099899292,4,"msms"
810.287017822266,5,"msms"
810.487003326416,1,"ms"
810.543022155762,2,"msms"
810.598011016846,3,"msms"
810.65299987793,4,"msms"
810.709018707275,5,"msms"
810.909004211426,1,"ms"
810.96399307251,2,"msms"
811.020011901855,3,"msms"
811.075000762939,4,"msms"
811.129989624023,5,"msms"
811.331005096436,1,"ms"
811.38599395752,2,"msms"
811.440982818604,3,"msms"
811.495971679688,4,"msms"
811.551990509033,5,"msms"
811.751976013184,1,"ms"
811.807994842529,2,"msms"
811.862983703613,3,"msms"
811.917972564697,4,"msms"
811.97301864624,5,"msms"
812.173976898193,1,"ms"
812.229022979736,2,"msms"
812.284984588623,3,"msms"
812.339973449707,4,"msms"
812.39501953125,5,"msms"
812.5950050354,1,"ms"
812.651023864746,2,"msms"
812.70601272583,3,"msms"
812.761974334717,4,"msms"
812.81702041626,5,"msms"
813.017978668213,1,"ms"
813.073024749756,2,"msms"
813.128986358643,3,"msms"
813.185005187988,4,"msms"
813.239994049072,5,"msms"
813.441009521484,1,"ms"
813.495998382568,2,"msms"
813.550987243652,3,"msms"
813.605976104736,4,"msms"
813.661994934082,5,"msms"
813.861980438232,1,"ms"
813.917026519775,2,"msms"
813.972015380859,3,"msms"
814.027976989746,4,"msms"
814.083023071289,5,"msms"
814.283008575439,1,"ms"
814.339027404785,2,"msms"
814.394016265869,3,"msms"
814.449005126953,4,"msms"
814.503993988037,5,"msms"
814.705009460449,1,"ms"
814.759998321533,2,"msms"
814.814987182617,3,"msms"
814.869976043701,4,"msms"
814.925994873047,5,"msms"
815.125980377197,1,"ms"
815.18102645874,2,"msms"
815.236988067627,3,"msms"
815.291976928711,4,"msms"
815.347023010254,5,"msms"
815.547008514404,1,"ms"
815.60302734375,2,"msms"
815.658016204834,3,"msms"
815.713005065918,4,"msms"
815.767993927002,5,"msms"
815.969009399414,1,"ms"
816.023998260498,2,"msms"
816.078987121582,3,"msms"
816.135005950928,4,"msms"
816.189994812012,5,"msms"
816.389980316162,1,"ms"
816.445999145508,2,"msms"
816.500988006592,3,"msms"
816.555976867676,4,"msms"
816.611022949219,5,"msms"
816.811981201172,1,"ms"
816.867027282715,2,"msms"
816.922016143799,3,"msms"
816.977977752686,4,"msms"
817.033023834229,5,"msms"
817.233009338379,1,"ms"
817.289028167725,2,"msms"
817.344017028809,3,"msms"
817.399005889893,4,"msms"
817.453994750977,5,"msms"
817.655010223389,1,"ms"
817.709999084473,2,"msms"
817.764987945557,3,"msms"
817.821006774902,4,"msms"
817.875995635986,5,"msms"
818.075981140137,1,"ms"
818.131999969482,2,"msms"
818.186988830566,3,"msms"
818.24197769165,4,"msms"
818.297023773193,5,"msms"
818.497982025146,1,"ms"
818.553028106689,2,"msms"
818.608016967773,3,"msms"
818.66397857666,4,"msms"
818.719024658203,5,"msms"
818.919982910156,1,"ms"
818.97497177124,2,"msms"
819.030017852783,3,"msms"
819.085006713867,4,"msms"
819.141025543213,5,"msms"
819.341011047363,1,"ms"
819.395999908447,2,"msms"
819.452018737793,3,"msms"
819.507007598877,4,"msms"
819.561996459961,5,"msms"
819.763011932373,1,"ms"
819.818000793457,2,"msms"
819.872989654541,3,"msms"
819.929008483887,4,"msms"
819.983997344971,5,"msms"
820.185012817383,1,"ms"
820.240001678467,2,"msms"
820.294990539551,3,"msms"
820.351009368896,4,"msms"
820.40599822998,5,"msms"
820.605983734131,1,"ms"
820.662002563477,2,"msms"
820.716991424561,3,"msms"
820.771980285645,4,"msms"
820.82799911499,5,"msms"
821.027984619141,1,"ms"
821.084003448486,2,"msms"
821.13899230957,3,"msms"
821.193981170654,4,"msms"
821.25,5,"msms"
821.44998550415,1,"ms"
821.506004333496,2,"msms"
821.56099319458,3,"msms"
821.615982055664,4,"msms"
821.67200088501,5,"msms"
821.87198638916,1,"ms"
821.926975250244,2,"msms"
821.982021331787,3,"msms"
822.037982940674,4,"msms"
822.092971801758,5,"msms"
822.293014526367,1,"ms"
822.348976135254,2,"msms"
822.404022216797,3,"msms"
822.459983825684,4,"msms"
822.514972686768,5,"msms"
822.715015411377,1,"ms"
822.770977020264,2,"msms"
822.826023101807,3,"msms"
822.881984710693,4,"msms"
822.936973571777,5,"msms"
823.137016296387,1,"ms"
823.192005157471,2,"msms"
823.248023986816,3,"msms"
823.3030128479,4,"msms"
823.358974456787,5,"msms"
823.559989929199,1,"ms"
823.614978790283,2,"msms"
823.670024871826,3,"msms"
823.725986480713,4,"msms"
823.780975341797,5,"msms"
823.981990814209,1,"ms"
824.036979675293,2,"msms"
824.092025756836,3,"msms"
824.14701461792,4,"msms"
824.202976226807,5,"msms"
824.403018951416,1,"ms"
824.4580078125,2,"msms"
824.512996673584,3,"msms"
824.56901550293,4,"msms"
824.624004364014,5,"msms"
824.823989868164,1,"ms"
824.88000869751,2,"msms"
824.934997558594,3,"msms"
824.989986419678,4,"msms"
825.044975280762,5,"msms"
825.245990753174,1,"ms"
825.300979614258,2,"msms"
825.356025695801,3,"msms"
825.411014556885,4,"msms"
825.466976165771,5,"msms"
